name,url,list-url
Incendies,https://letterboxd.com/film/incendies/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Se7en,https://letterboxd.com/film/se7en/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Bicycle Thieves,https://letterboxd.com/film/bicycle-thieves/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Fight Club,https://letterboxd.com/film/fight-club/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
A Man Escaped,https://letterboxd.com/film/a-man-escaped/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Chungking Express,https://letterboxd.com/film/chungking-express/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Best of Youth,https://letterboxd.com/film/the-best-of-youth/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
All About Eve,https://letterboxd.com/film/all-about-eve/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Army of Shadows,https://letterboxd.com/film/army-of-shadows/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Second Mother,https://letterboxd.com/film/the-second-mother/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Lawrence of Arabia,https://letterboxd.com/film/lawrence-of-arabia/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Casablanca,https://letterboxd.com/film/casablanca/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Taxi Driver,https://letterboxd.com/film/taxi-driver/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,https://letterboxd.com/film/dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Mommy,https://letterboxd.com/film/mommy-2014/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
A Separation,https://letterboxd.com/film/a-separation/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
